distance,X,Y,Z,V,max,may,maz,mav
91.92,-1.163582,-2.844312,-8.561666,9.096491,-1.574,-2.691,-8.713,9.26
91.939,-1.843535,-2.72939,-9.485827,10.04137,-1.551,-2.764,-8.954,9.503
91.959,-1.537078,-3.347094,-8.99741,9.72209,-1.587,-2.94,-8.994,9.601
91.979,-1.690306,-2.743755,-9.581595,10.109021,-1.559,-2.916,-9.157,9.742
92,-1.307234,-2.815581,-9.404425,9.903513,-1.595,-2.909,-9.367,9.944
92.019,-1.68073,-2.169147,-10.13705,10.501896,-1.554,-2.769,-9.53,10.059
92.039,-1.312023,-2.422932,-9.390059,9.785971,-1.498,-2.538,-9.628,10.075
92.059,-0.885855,-1.608904,-9.41879,9.596192,-1.296,-2.254,-9.588,9.947
92.08,-0.636858,-2.193089,-8.848969,9.1389,-1.129,-2.099,-9.449,9.756
92.099,-0.703895,-2.06859,-9.77792,10.019094,-0.885,-2.073,-9.359,9.635
92.119,-0.488417,-2.624045,-10.146626,10.491815,-0.679,-2.124,-9.548,9.812
92.139,-0.670376,-2.724602,-11.03727,11.388335,-0.625,-2.403,-9.953,10.26
92.16,-0.823605,-3.236961,-9.811439,10.36439,-0.672,-2.664,-10.193,10.566
92.179,-0.153229,-3.280056,-9.5385,10.087875,-0.534,-2.966,-10.133,10.583
92.199,-1.249773,-3.744531,-9.758766,10.526964,-0.724,-3.247,-10.037,10.592
92.219,-0.785298,-3.964798,-9.490616,10.315431,-0.753,-3.557,-9.65,10.324
92.24,-1.345541,-3.399766,-9.969456,10.618801,-0.883,-3.597,-9.689,10.387
92.259,-1.249773,-2.949656,-11.310209,11.755137,-1.158,-3.515,-10.132,10.804
92.279,-0.871489,-2.75812,-9.44752,9.880403,-1.063,-3.268,-10.054,10.642
92.299,-0.531513,-2.140416,-8.968679,9.23586,-1,-2.812,-9.924,10.373
92.32,-1.278504,-1.891419,-8.576031,8.874702,-0.983,-2.435,-9.576,9.937
92.339,-0.593762,-2.705448,-8.355764,8.802886,-0.819,-2.374,-8.837,9.198
92.359,-1.120486,-2.537854,-9.279925,9.685722,-0.881,-2.319,-8.795,9.15
92.379,-1.398214,-3.213019,-10.232818,10.816147,-1.098,-2.587,-9.111,9.545
92.4,-1.94888,-3.284845,-9.979033,10.68501,-1.265,-2.935,-9.462,9.997
92.419,-1.106121,-3.581726,-9.279925,10.00846,-1.393,-3.154,-9.693,10.299
92.439,-1.283292,-3.495534,-9.437943,10.145954,-1.434,-3.394,-9.732,10.414
92.459,-1.752556,-3.610456,-8.853758,9.720899,-1.523,-3.493,-9.388,10.14
92.479,-1.01993,-2.719813,-7.785944,8.310148,-1.29,-3.352,-8.839,9.546
92.499,-1.163582,-1.877054,-8.389283,8.675098,-1.305,-2.926,-8.617,9.213
92.519,-2.011129,-1.853112,-9.32781,9.720427,-1.487,-2.515,-8.589,9.107
92.539,-1.939303,-1.862689,-8.001422,8.441164,-1.533,-2.078,-8.376,8.787
92.56,-1.034295,-1.407791,-7.536947,7.736744,-1.537,-1.75,-8.314,8.643
92.579,-1.115698,-1.944092,-8.48984,8.780755,-1.525,-1.767,-8.339,8.67
92.599,-1.364695,-2.25055,-10.510546,10.835079,-1.363,-1.866,-8.635,8.948
92.619,-1.972822,-3.663129,-11.161768,11.911994,-1.372,-2.316,-9.425,9.816
92.641,-1.479617,-3.361459,-10.050858,10.700861,-1.483,-2.805,-10.053,10.557
92.659,-1.182736,-2.801216,-8.480263,9.008914,-1.5,-3.019,-10.051,10.614
92.679,-1.527501,-2.772485,-8.025364,8.627074,-1.541,-3.15,-9.43,10.062
92.699,-2.217031,-2.437297,-8.049306,8.697527,-1.602,-2.843,-8.651,9.259
92.72,-0.967257,-2.178724,-8.212111,8.551094,-1.474,-2.547,-8.192,8.721
92.739,-1.446098,-1.651999,-9.346964,9.601356,-1.539,-2.26,-8.408,8.869
92.759,-1.719037,-1.637634,-10.381259,10.649294,-1.587,-1.976,-8.997,9.375
92.779,-2.446874,-2.102109,-9.672575,10.196311,-1.645,-1.893,-9.403,9.75
92.8,-1.49877,-2.140416,-8.221688,8.626926,-1.778,-1.883,-9.406,9.768
92.819,-1.149217,-2.049437,-7.805098,8.1511,-1.703,-1.982,-9.02,9.406
92.839,-0.823605,-2.063802,-9.193734,9.458454,-1.48,-2.089,-8.723,9.108
92.859,-2.102109,-2.317587,-10.462662,10.920502,-1.393,-2.143,-8.921,9.289
92.881,-1.982399,-2.221819,-9.097966,9.572846,-1.514,-2.163,-9.14,9.526
92.899,-0.641646,-1.82917,-7.07726,7.337928,-1.387,-2.108,-8.958,9.322
92.919,-0.732626,-1.94888,-7.728483,8.00402,-1.365,-2.079,-8.592,8.959
92.939,-1.656788,-2.446874,-10.218452,10.637148,-1.253,-2.112,-8.531,8.888
92.96,-1.814805,-2.719813,-11.228806,11.695169,-1.211,-2.236,-9.063,9.419
92.979,-1.632846,-2.437297,-10.070012,10.488649,-1.459,-2.388,-9.811,10.206
92.999,-1.364695,-2.212242,-7.891289,8.30836,-1.617,-2.454,-9.852,10.282
93.019,-1.278504,-2.25055,-5.473145,6.054326,-1.523,-2.405,-8.666,9.137
93.041,-0.651223,-1.924938,-6.756437,7.055418,-1.232,-2.206,-7.548,7.977
93.059,-1.484405,-2.451663,-8.590396,9.055882,-1.195,-2.21,-7.178,7.619
93.079,-1.58975,-3.198653,-10.199299,10.806682,-1.251,-2.456,-7.755,8.243
93.099,-2.154782,-3.222595,-10.357317,11.059034,-1.47,-2.699,-8.976,9.494
93.121,-1.158794,-3.284845,-8.844181,9.505395,-1.597,-3.039,-9.498,10.107
93.139,-1.029507,-2.772485,-8.528147,9.026397,-1.483,-3.12,-9.482,10.099
93.159,-1.479617,-3.040636,-9.361329,9.953352,-1.456,-3.08,-9.273,9.886
93.179,-1.766921,-3.074155,-8.858546,9.541817,-1.359,-3.043,-8.898,9.507
93.2,-0.919373,-2.456451,-8.916007,9.293793,-1.299,-2.836,-8.916,9.454
93.219,-2.049437,-2.312799,-9.160215,9.667408,-1.554,-2.721,-9.074,9.614
93.239,-1.915361,-2.422932,-9.006987,9.521818,-1.663,-2.567,-8.985,9.506
93.259,-1.541866,-2.456451,-8.192958,8.691148,-1.607,-2.412,-8.819,9.294
93.28,-1.25935,-2.600103,-8.082825,8.583621,-1.692,-2.448,-8.611,9.116
93.299,-1.240196,-3.141193,-7.991845,8.676103,-1.489,-2.655,-8.319,8.868
93.319,-1.067814,-2.896984,-10.58716,11.028178,-1.277,-2.774,-8.714,9.245
93.339,-1.345541,-3.86903,-11.683704,12.380986,-1.228,-3.127,-9.586,10.167
93.36,-1.034295,-3.490746,-11.257536,11.831618,-1.172,-3.349,-10.38,10.979
93.379,-0.684742,-2.743755,-10.740389,11.10644,-1.033,-3.25,-11.067,11.587
93.399,0.076614,-2.384625,-9.064447,9.373181,-0.747,-3.122,-10.687,11.173
93.419,-0.201113,-1.929727,-8.772355,8.984348,-0.461,-2.637,-9.959,10.324
93.44,-0.608127,-1.422156,-8.504205,8.643717,-0.354,-2.12,-9.27,9.527
93.459,-0.828394,-1.374272,-9.533711,9.667808,-0.39,-1.778,-8.969,9.167
93.479,-1.297657,-1.661576,-10.022128,10.241475,-0.734,-1.597,-9.208,9.384
93.499,-1.580173,-1.982399,-10.491392,10.793338,-1.079,-1.61,-9.638,9.837
93.52,-1.393425,-2.772485,-10.745177,11.184236,-1.275,-1.948,-10.198,10.472
93.539,-0.775721,-3.466804,-10.649409,11.226326,-1.262,-2.471,-10.477,10.861
93.559,-0.277727,-3.366248,-11.15698,11.657056,-1.007,-2.897,-10.761,11.215
93.579,-1.484405,-3.136404,-9.993398,10.578681,-0.983,-3.185,-10.636,11.162
93.601,-1.163582,-1.58975,-9.260772,9.468005,-0.925,-2.89,-10.265,10.733
93.619,-1.455675,-1.403002,-7.934384,8.18791,-1.095,-2.374,-9.586,9.973
93.639,-0.775721,-1.436521,-7.163452,7.347134,-1.22,-1.891,-8.588,8.895
93.659,-0.861913,-1.249773,-7.996634,8.13947,-1.064,-1.42,-8.089,8.286
93.68,-1.359907,-2.657564,-9.911995,10.351794,-1.113,-1.687,-8.252,8.507
93.699,-1.484405,-3.610456,-11.923124,12.545905,-1.12,-2.239,-9.249,9.596
93.719,-1.335965,-4.094085,-11.554418,12.330892,-1.261,-2.903,-10.347,10.842
93.739,-0.737414,-3.864242,-9.390059,10.180833,-1.229,-3.557,-10.695,11.352
93.761,0.081403,-3.064578,-7.417237,8.025812,-0.869,-3.658,-10.071,10.771
93.779,0.521936,-1.642422,-7.94875,8.133424,-0.368,-3.166,-9.078,9.668
93.799,-1.053449,-1.857901,-10.7356,10.945989,-0.297,-2.607,-8.873,9.322
93.819,-1.37906,-2.255338,-10.620679,10.944733,-0.457,-2.205,-9.181,9.513
93.841,-0.857124,-2.30801,-11.104307,11.373971,-0.692,-2.016,-10.102,10.35
93.859,-1.015141,-2.432509,-10.759542,11.077697,-1.076,-2.213,-10.805,11.086
93.879,-1.225831,-2.504335,-11.066,11.411867,-1.119,-2.375,-10.888,11.202
93.899,-0.924162,-2.762909,-10.606314,10.999165,-1.006,-2.502,-10.884,11.216
93.92,-1.891419,-2.126051,-10.122684,10.515051,-1.264,-2.456,-10.639,11.001
93.939,-1.537078,-2.063802,-8.781932,9.151187,-1.395,-2.364,-10.144,10.519
93.959,-0.756568,-1.924938,-7.479486,7.760186,-1.277,-2.219,-9.248,9.606
93.979,-0.995988,-1.996764,-7.819463,8.131608,-1.295,-2.028,-8.551,8.89
94,-1.345541,-1.527501,-9.165004,9.388345,-1.159,-1.878,-8.311,8.608
94.019,-1.695095,-1.886631,-9.270349,9.61104,-1.198,-1.834,-8.434,8.723
94.039,-1.613692,-1.881842,-8.044518,8.417814,-1.413,-1.823,-8.575,8.887
94.059,-0.517148,-2.422932,-9.212888,9.540196,-1.293,-1.93,-8.923,9.239
94.079,-0.694318,-2.494758,-11.324574,11.616879,-1.13,-2.172,-9.463,9.796
94.099,-1.551443,-3.160346,-13.101071,13.56587,-1.094,-2.49,-10.421,10.785
94.119,-0.708684,-2.782062,-10.596737,10.978749,-0.868,-2.715,-11.059,11.425
94.139,-0.651223,-2.164358,-7.876924,8.194783,-0.901,-2.65,-10.725,11.089
94.161,0.129287,-1.900996,-6.368577,6.647501,-0.696,-2.502,-9.486,9.847
94.179,-0.512359,-1.297657,-7.580042,7.707365,-0.436,-2.036,-8.106,8.382
94.199,-1.187524,-2.346318,-9.768343,10.116123,-0.555,-1.927,-7.898,8.166
94.219,-1.647211,-2.260126,-10.46745,10.83462,-0.804,-1.951,-8.546,8.826
94.24,-1.900996,-2.892196,-9.653421,10.255103,-1.312,-2.199,-9.367,9.728
94.259,-2.106898,-4.19943,-8.954314,10.11207,-1.711,-2.925,-9.711,10.329
94.279,-1.134852,-3.792415,-9.045294,9.873583,-1.697,-3.286,-9.53,10.269
94.299,-1.197101,-2.691083,-12.29662,12.64444,-1.585,-3.394,-9.987,10.721
94.32,-2.25055,-3.452439,-12.229582,12.905308,-1.672,-3.534,-10.631,11.384
94.339,-0.459687,-2.70066,-8.470686,8.902662,-1.261,-3.159,-10.511,11.082
94.359,1.403002,-1.656788,-5.415684,5.834638,-0.626,-2.625,-9.603,10.072
94.379,0.158017,0.086191,-5.295974,5.299032,-0.287,-1.931,-7.853,8.235
94.401,-0.914585,-0.378284,-8.39886,8.456974,0.047,-1.162,-6.895,7.123
94.419,-1.905785,-1.479617,-10.850522,11.115534,-0.315,-0.857,-7.49,7.677
94.439,-1.733402,-2.451663,-9.749189,10.20108,-1.099,-1.056,-8.574,8.768
94.459,-0.861913,-2.245761,-7.292738,7.679217,-1.354,-1.639,-9.073,9.363
94.479,0.047884,-1.594538,-6.698977,6.8863,-1.113,-1.943,-8.648,8.971
94.499,-0.459687,-1.13964,-7.958326,8.052642,-0.752,-1.858,-7.925,8.205
94.519,-1.786075,-1.790863,-9.380483,9.715488,-0.765,-1.693,-7.833,8.083
94.539,-0.632069,-2.298434,-10.31901,10.590764,-0.707,-1.706,-8.589,8.811
94.561,0.009577,-2.748544,-10.405201,10.762099,-0.717,-1.994,-9.516,9.78
94.579,-1.426944,-2.734178,-12.344504,12.723942,-0.959,-2.393,-10.612,10.948
94.599,-2.365471,-3.155558,-12.239159,12.858849,-1.104,-2.734,-11.327,11.734
94.619,-1.23062,-2.796427,-10.745177,11.171091,-1.253,-2.859,-11.434,11.879
94.641,-0.373495,-2.48997,-9.375694,9.707888,-1.349,-2.794,-11.176,11.615
94.659,-0.292093,-3.246537,-8.604761,9.20148,-1.065,-2.922,-10.241,10.735
94.679,-0.531513,-4.074931,-8.054094,9.041903,-0.607,-3.152,-9.195,9.781
94.699,-0.47884,-3.773262,-8.724471,9.51752,-0.419,-3.396,-8.69,9.367
94.721,-1.642422,-3.236961,-9.457097,10.129766,-0.736,-3.583,-8.71,9.473
94.739,-1.651999,-3.366248,-10.0748,10.749992,-1.076,-3.613,-9.078,9.86
94.759,-1.92015,-2.590526,-9.548077,10.077875,-1.423,-3.242,-9.451,10.119
94.779,-0.54109,-2.930503,-9.141062,9.614553,-1.439,-3.031,-9.555,10.143
94.8,-0.732626,-3.672705,-9.054871,9.798785,-1.211,-3.14,-9.455,10.06
94.819,-1.125275,-3.687071,-9.524135,10.27472,-1.08,-3.22,-9.317,9.941
94.839,-1.04866,-3.801992,-8.863335,9.701213,-0.862,-3.523,-9.146,9.847
94.859,-0.823605,-2.715025,-9.696517,10.103075,-0.933,-3.469,-9.285,9.969
94.88,-1.369483,-2.796427,-9.888053,10.36673,-1.092,-3.25,-9.493,10.111
94.899,-1.197101,-3.131616,-9.89763,10.450031,-1.11,-3.111,-9.586,10.155
94.919,0.435745,-3.08852,-8.805874,9.341961,-0.739,-2.933,-9.572,10.065
94.939,0.397437,-2.466028,-9.299079,9.628713,-0.433,-2.871,-9.473,9.947
94.959,-0.608127,-2.389413,-9.662998,9.972595,-0.243,-2.769,-9.416,9.848
94.979,-0.881066,-1.762132,-10.31901,10.505396,-0.164,-2.427,-9.522,9.862
94.999,-0.746991,-2.537854,-10.156203,10.495102,-0.46,-2.289,-9.859,10.15
95.019,-0.962469,-3.706224,-10.299856,10.988607,-0.8,-2.599,-10.11,10.49
95.04,-1.537078,-3.586514,-10.16578,10.888929,-1.032,-2.898,-10.235,10.72
95.059,-1.029507,-3.074155,-9.888053,10.405955,-1.069,-3.226,-10.127,10.695
95.079,-0.905008,-2.686294,-9.323022,9.744432,-1.109,-3.263,-9.919,10.507
95.099,0.004788,-2.269703,-8.504205,8.801879,-0.867,-2.904,-9.47,9.96
95.12,0.124498,-1.996764,-8.111555,8.354633,-0.451,-2.507,-8.957,9.327
95.139,0.335188,-2.126051,-7.589619,7.888901,-0.11,-2.27,-8.382,8.697
95.159,-0.234632,-1.900996,-7.972692,8.199552,0.057,-2.073,-8.045,8.311
95.179,-0.622492,-2.403779,-9.069236,9.403015,-0.099,-2.107,-8.186,8.462
95.2,-2.092532,-3.074155,-10.922348,11.538059,-0.654,-2.376,-8.888,9.257
95.219,-1.493982,-3.720589,-11.061212,11.765423,-1.111,-2.775,-9.756,10.227
95.239,-1.221043,-3.184288,-10.223241,10.777073,-1.358,-3.096,-10.319,10.871
95.259,-0.80924,-2.868254,-9.744401,10.189951,-1.404,-3.212,-10.488,11.068
95.281,-1.154005,-3.007117,-8.810662,9.380951,-1.17,-3.195,-9.96,10.528
95.299,-0.517148,-3.280056,-7.862558,8.534989,-0.925,-3.085,-9.16,9.721
95.319,-0.459687,-3.198653,-7.833828,8.47417,-0.735,-3.089,-8.563,9.145
95.339,-0.459687,-2.973598,-8.475474,8.993735,-0.648,-3.115,-8.246,8.846
95.361,-0.521936,-2.197877,-9.548077,9.811669,-0.49,-2.913,-8.43,8.954
95.379,-0.608127,-2.140416,-10.113108,10.355006,-0.512,-2.628,-8.993,9.409
95.399,-0.502782,-3.241749,-8.968679,9.549813,-0.523,-2.638,-9.276,9.678
95.419,-0.818817,-3.39019,-8.044518,8.768016,-0.613,-2.743,-9.169,9.621
95.44,0.708684,-2.786851,-8.695741,9.158858,-0.305,-2.89,-8.956,9.458
95.459,-0.095768,-2.073379,-11.348516,11.536763,-0.177,-2.873,-9.264,9.753
95.479,-0.220267,-2.557007,-11.722012,11.999681,-0.107,-2.702,-9.953,10.366
95.499,-1.177947,-2.231396,-9.892841,10.209554,-0.196,-2.412,-10.415,10.726
95.521,-0.143652,-3.002329,-7.422025,8.007563,-0.409,-2.466,-10.096,10.438
95.539,0.354342,-2.346318,-7.216124,7.596263,-0.297,-2.534,-9.063,9.453
95.559,-1.244985,-2.499547,-10.290278,10.662437,-0.553,-2.52,-8.705,9.119
95.579,-1.747767,-2.667141,-12.761095,13.153474,-0.696,-2.629,-9.422,9.855
95.601,-0.651223,-3.1795,-12.105083,12.532612,-0.822,-2.673,-10.593,10.986
95.619,-0.014365,-4.242526,-9.011775,9.960488,-0.915,-3.147,-11.042,11.577
95.639,0.746991,-3.452439,-7.723695,8.493102,-0.417,-3.385,-10.4,11.035
95.659,-0.234632,-2.801216,-8.939949,9.371476,-0.038,-3.419,-9.445,10.089
95.681,-0.177171,-2.619257,-9.485827,9.842399,0.08,-3.279,-8.79,9.417
95.699,-0.181959,-2.432509,-8.78672,9.119027,0.038,-2.826,-8.734,9.207
95.719,0.095768,-1.632846,-6.83784,7.030748,-0.125,-2.371,-8.513,8.841
95.739,0.215478,-1.714248,-6.086061,6.326548,-0.012,-2.1,-7.799,8.08
95.761,0.335188,-1.484405,-7.474698,7.628035,0.116,-1.816,-7.296,7.526
95.779,-0.162806,-2.566584,-7.97748,8.381769,0.121,-1.85,-7.094,7.342
95.799,-0.746991,-3.730166,-9.888053,10.594608,-0.09,-2.374,-7.857,8.233
95.819,-1.297657,-5.090073,-11.109096,12.288399,-0.468,-3.218,-9.112,9.723
95.841,-1.11091,-4.352659,-11.971008,12.786118,-0.83,-3.935,-10.236,11.013
95.859,-1.316811,-4.223372,-11.903971,12.699424,-1.118,-4.349,-11.218,12.092
95.879,-1.326388,-4.702212,-10.491392,11.573219,-1.263,-4.592,-11.369,12.337
95.899,-0.416591,-3.428497,-9.92636,10.510031,-1.043,-4.177,-11.073,11.892
95.921,-0.244209,-2.815581,-9.706094,10.109174,-0.826,-3.792,-10.507,11.223
95.939,-0.890643,-2.705448,-8.767567,9.218618,-0.719,-3.413,-9.723,10.353
95.959,-0.067038,-2.810793,-8.42759,8.884218,-0.405,-2.94,-9.207,9.681
95.979,-0.306458,-2.762909,-7.513005,8.010794,-0.377,-2.774,-8.604,9.056
96,-0.828394,-2.461239,-6.828263,7.305417,-0.523,-2.685,-7.884,8.355
96.019,-0.727837,-2.8491,-8.762778,9.243019,-0.482,-2.721,-7.883,8.361
96.039,-0.756568,-3.442862,-10.46745,11.045054,-0.655,-2.879,-8.393,8.901
96.059,-0.919373,-4.10845,-11.180922,11.947285,-0.808,-3.215,-9.31,9.885
96.08,-0.344765,-4.74052,-11.377247,12.330171,-0.687,-3.785,-10.447,11.141
96.099,-1.101333,-3.806781,-9.734824,10.510533,-0.781,-4.025,-10.69,11.458
96.119,0.373495,-2.825158,-8.777143,9.228178,-0.498,-3.87,-10.268,11.004
96.139,-0.23942,-2.087744,-8.887277,9.132343,-0.328,-3.365,-9.694,10.3
96.16,-0.742203,-2.5187,-10.13705,10.471604,-0.427,-2.81,-9.384,9.836
96.179,-1.034295,-2.485181,-8.892065,9.290571,-0.411,-2.479,-9.173,9.531
96.199,-1.015141,-2.264915,-8.508993,8.863595,-0.758,-2.339,-9.106,9.44
96.219,-0.90022,-1.786075,-8.8777,9.10022,-0.923,-2.264,-9.104,9.432
96.239,-0.92895,-2.99754,-9.490616,9.995999,-0.97,-2.383,-8.942,9.313
96.259,-1.273715,-2.585738,-10.084377,10.488234,-1.03,-2.409,-9.24,9.612
96.279,-0.430956,-2.815581,-8.935161,9.378183,-0.883,-2.546,-9.347,9.741
96.299,0.373495,-2.75812,-9.054871,9.472983,-0.565,-2.789,-9.391,9.834
96.32,-1.407791,-3.313575,-9.634268,10.284978,-0.685,-2.868,-9.427,9.906
96.339,-1.35033,-3.572149,-10.170568,10.86389,-0.704,-3.115,-9.449,10
96.359,-1.307234,-3.093309,-9.816227,10.374764,-0.923,-3.184,-9.669,10.249
96.379,-0.761356,-2.791639,-8.801085,9.264557,-1.207,-3.193,-9.606,10.197
96.399,-0.938527,-2.336741,-8.748413,9.103621,-1.089,-2.948,-9.384,9.902
96.419,-0.488417,-2.442086,-8.887277,9.229627,-0.874,-2.666,-9.063,9.493
96.439,-0.129287,-3.050213,-9.993398,10.44933,-0.579,-2.655,-9.108,9.512
96.459,-0.847547,-3.265691,-10.04607,10.597481,-0.601,-2.774,-9.419,9.845
96.48,-0.991199,-2.901772,-9.011775,9.519183,-0.614,-2.915,-9.485,9.949
96.499,-1.297657,-2.087744,-8.671799,9.013472,-0.816,-2.826,-9.431,9.895
96.519,-0.430956,-2.102109,-8.192958,8.469306,-0.892,-2.589,-8.981,9.4
96.539,-0.454898,-2.293645,-9.155427,9.449317,-0.794,-2.346,-8.758,9.113
96.56,-1.254562,-3.050213,-10.462662,10.970188,-0.86,-2.383,-9.121,9.476
96.579,-1.374272,-3.495534,-11.046846,11.667913,-0.879,-2.735,-9.714,10.139
96.599,-1.843535,-3.236961,-9.366117,10.079717,-1.232,-3.019,-10.008,10.542
96.619,-1.288081,-2.930503,-7.943961,8.564667,-1.44,-3.178,-9.705,10.321
96.64,-0.282516,-2.121263,-7.16824,7.480858,-1.197,-2.946,-8.881,9.448
96.659,-0.833182,-1.599327,-8.030152,8.230151,-1.062,-2.472,-8.127,8.589
96.679,-0.493206,-2.341529,-9.035717,9.347202,-0.724,-2.248,-8.045,8.406
96.699,-0.742203,-3.078943,-10.065224,10.551753,-0.588,-2.285,-8.575,8.903
96.719,-0.881066,-3.423708,-10.098742,10.699657,-0.737,-2.611,-9.307,9.707
96.739,-0.507571,-3.878607,-8.8777,9.701277,-0.656,-3.181,-9.519,10.075
96.759,-0.976834,-3.44765,-8.815451,9.515917,-0.777,-3.457,-9.464,10.117
96.779,0.181959,-3.452439,-10.328587,10.891839,-0.546,-3.551,-9.53,10.202
96.799,-1.01993,-3.500323,-11.267113,11.842311,-0.581,-3.57,-9.822,10.488
96.819,-0.804452,-3.543418,-10.405201,11.021396,-0.655,-3.486,-10.204,10.818
96.839,-0.785298,-2.70066,-8.413225,8.870886,-0.607,-3.299,-10.104,10.657
96.859,-0.550666,-2.06859,-7.431602,7.733758,-0.79,-2.953,-9.379,9.867
96.881,-0.335188,-1.886631,-8.221688,8.442031,-0.619,-2.55,-8.618,9.017
96.899,-0.588974,-2.236184,-10.28549,10.542235,-0.565,-2.223,-8.588,8.897
96.919,-0.521936,-3.246537,-10.333375,10.843941,-0.499,-2.359,-9.068,9.391
96.939,-0.354342,-3.189077,-10.0748,10.573428,-0.45,-2.64,-9.729,10.1
96.961,0.081403,-4.074931,-9.730036,10.549184,-0.346,-3.187,-10.106,10.627
96.979,-0.316035,-3.931279,-9.011775,9.837018,-0.278,-3.61,-9.788,10.451
96.999,-0.54109,-3.734955,-9.184157,9.929321,-0.283,-3.733,-9.5,10.222
97.019,-0.92895,-3.351882,-9.481039,10.098919,-0.426,-3.773,-9.352,10.104
97.039,-1.25935,-2.63841,-8.920795,9.387639,-0.761,-3.414,-9.149,9.813
97.059,-0.723049,-1.968034,-8.441956,8.698424,-0.863,-2.923,-9.007,9.529
97.079,-0.612916,-1.838747,-8.485051,8.703605,-0.881,-2.449,-8.832,9.222
97.099,-0.80924,-2.796427,-8.705317,9.179185,-0.851,-2.31,-8.638,8.992
97.121,-1.556231,-2.906561,-9.476251,10.033408,-0.925,-2.377,-8.777,9.154
97.139,-1.929727,-3.241749,-10.472239,11.131063,-1.227,-2.696,-9.285,9.762
97.159,-1.441309,-2.810793,-10.510546,10.974949,-1.434,-2.939,-9.791,10.33
97.179,-0.861913,-3.44765,-9.830592,10.453216,-1.447,-3.102,-10.072,10.648
97.2,-0.033519,-3.126827,-10.323798,10.786982,-1.067,-3.157,-10.284,10.837
97.219,-1.01993,-3.586514,-9.682152,10.375327,-0.839,-3.243,-10.087,10.648
97.239,-0.967257,-3.126827,-9.524135,10.070838,-0.721,-3.322,-9.84,10.422
97.259,-1.747767,-2.753332,-9.509769,10.053419,-0.942,-3.148,-9.76,10.322
97.28,-1.944092,-2.375048,-8.853758,9.370666,-1.42,-2.96,-9.392,9.968
97.299,-0.59855,-1.848324,-8.537724,8.755986,-1.314,-2.526,-9.106,9.563
97.319,-1.154005,-2.126051,-8.99741,9.316931,-1.361,-2.276,-8.975,9.374
97.339,-0.497994,-1.714248,-9.615114,9.779421,-1.049,-2.016,-9.001,9.306
97.36,-0.756568,-2.5187,-9.576807,9.931338,-0.752,-2.052,-9.182,9.446
97.379,-0.201113,-3.32794,-9.619903,10.181265,-0.652,-2.422,-9.452,9.802
97.399,-1.292869,-3.701436,-9.303867,10.096241,-0.687,-2.816,-9.529,9.997
97.419,-1.340753,-3.687071,-9.591172,10.362562,-0.898,-3.309,-9.523,10.143
97.441,-0.938527,-2.882619,-10.443508,10.874612,-0.943,-3.4,-9.74,10.379
97.459,-0.555455,-2.916138,-10.266336,10.68691,-1.032,-3.297,-9.901,10.505
97.479,-0.282516,-2.30801,-10.505757,10.760003,-0.779,-2.948,-10.202,10.671
97.499,-0.818817,-2.528277,-9.323022,9.6944,-0.649,-2.659,-10.135,10.504
97.521,-0.378284,-2.48997,-8.719683,9.076118,-0.509,-2.561,-9.704,10.054
97.539,-1.862689,-2.149993,-8.681376,9.135555,-0.836,-2.369,-9.307,9.667
97.559,-1.297657,-2.777274,-9.289502,9.78223,-1.089,-2.486,-9.003,9.422
97.579,-1.637634,-2.274492,-10.304645,10.678991,-1.294,-2.423,-9.249,9.668
97.6,-0.727837,-2.494758,-10.745177,11.054971,-1.381,-2.424,-9.755,10.163
97.619,-0.229843,-2.892196,-11.152191,11.52341,-0.973,-2.61,-10.373,10.76
97.639,-0.895431,-3.246537,-9.844957,10.405046,-0.873,-2.727,-10.512,10.916
97.659,-0.526724,-3.303998,-8.403648,9.045173,-0.595,-2.984,-10.036,10.507
97.68,-0.383072,-2.470816,-8.848969,9.19543,-0.509,-2.978,-9.562,10.042
97.699,-0.943315,-2.585738,-9.289502,9.688691,-0.687,-2.902,-9.097,9.584
97.719,-1.987187,-1.963245,-10.376471,10.745901,-0.96,-2.581,-9.23,9.669
97.739,-1.699883,-1.719037,-9.02614,9.344297,-1.253,-2.185,-9.385,9.744
97.76,-0.177171,-1.872266,-8.738836,8.938905,-1.202,-2.035,-9.358,9.679
97.779,-0.737414,-2.025495,-9.318233,9.564303,-1.15,-1.895,-9.365,9.648
97.799,-0.646434,-2.916138,-10.160992,10.590915,-0.815,-2.133,-9.311,9.61
97.819,-0.392649,-3.318364,-8.614338,9.239726,-0.488,-2.533,-9.208,9.583
97.84,-0.536301,-3.586514,-8.341399,9.095584,-0.578,-2.962,-9.109,9.623
97.859,-1.130063,-2.557007,-9.093178,9.513213,-0.676,-3.094,-9.052,9.61
97.879,-1.431733,-2.226608,-9.610326,9.968249,-0.873,-2.922,-8.915,9.454
97.899,-0.895431,-2.126051,-10.261548,10.517664,-0.998,-2.624,-9.327,9.774
97.92,-0.847547,-2.30801,-8.159439,8.521836,-1.076,-2.304,-9.281,9.63
97.939,0.148441,-1.972822,-8.101978,8.340031,-0.757,-2.158,-9.033,9.337
97.959,-0.052672,-2.667141,-9.294291,9.669553,-0.412,-2.268,-8.954,9.262
